CODGEO,LIBGEO,DCLT,L_DCLT,NBFLUX_C17_ACTOCC15P,dept_O,dept_D,fij
"38473",Sardieu,"38239",Moirans,9.88566402814424,"38","38",9.88566402814424
"38473",Sardieu,"38278",Notre-Dame-de-l'Osier,14.8284960422164,"38","38",14.8284960422164
"38473",Sardieu,"38291",Pajay,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38300",Penol,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38311",Pommier-de-Beaurepaire,9.88566402814424,"38","38",9.88566402814424
"38473",Sardieu,"38332",Renage,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38382",Saint-Ã‰grÃ¨ve,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38384",Saint-Ã‰tienne-de-Saint-Geoirs,9.88566402814424,"38","38",9.88566402814424
"38473",Sardieu,"38389",Saint-Georges-d'EspÃ©ranche,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38399",Saint-Jean-de-Bournay,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38416",Saint-Marcellin,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38421",Saint-Martin-d'HÃ¨res,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38423",Saint-Martin-le-Vinoux,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38449",Saint-Quentin-Fallavier,9.88566402814424,"38","38",9.88566402814424
"38473",Sardieu,"38457",Saint-SimÃ©on-de-Bressieux,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38473",Sardieu,59.3139841688654,"38","38",59.3139841688654
"38473",Sardieu,"38479",Porte-des-Bonnevaux,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38505",Thodure,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38547",Villard-Bonnot,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38553",Villefontaine,4.94283201407212,"38","38",4.94283201407212
"38473",Sardieu,"38563",Voiron,9.88566402814424,"38","38",9.88566402814424
"38473",Sardieu,"38565",Voreppe,9.88566402814424,"38","38",9.88566402814424
"38474",Sassenage,"38001",Les Abrets en DauphinÃ©,3.33793630189794,"38","38",3.33793630189794
"38474",Sassenage,"38013",Apprieu,3.75707831302533,"38","38",3.75707831302533
"38474",Sassenage,"38039",Bernin,9.7404772123855,"38","38",9.7404772123855
"38474",Sassenage,"38045",Biviers,6.66955960096452,"38","38",6.66955960096452
"38474",Sassenage,"38052",Le Bourg-d'Oisans,11.1304163472387,"38","38",11.1304163472387
"38474",Sassenage,"38053",Bourgoin-Jallieu,2.79963067437027,"38","38",2.79963067437027
"38474",Sassenage,"38057",Bresson,3.06702940137768,"38","38",3.06702940137768
"38474",Sassenage,"38058",BrÃ©zins,2.65820544061134,"38","38",2.65820544061134
"38474",Sassenage,"38059",BriÃ©-et-Angonnes,2.06977785138077,"38","38",2.06977785138077
"38474",Sassenage,"38070",Le Champ-prÃ¨s-Froges,4.391662605894,"38","38",4.391662605894
"38474",Sassenage,"38071",Champ-sur-Drac,9.45517458407335,"38","38",9.45517458407335
"38474",Sassenage,"38086",Chasselay,2.81843116577767,"38","38",2.81843116577767
"38474",Sassenage,"38104",Chimilin,2.65569172300933,"38","38",2.65569172300933
"38474",Sassenage,"38111",Claix,9.73784461949826,"38","38",9.73784461949826
"38474",Sassenage,"38118",Colombe,2.9216551722726,"38","38",2.9216551722726
"38474",Sassenage,"38126",Corenc,11.2031464682267,"38","38",11.2031464682267
"38474",Sassenage,"38133",Coublevie,2.75295545717217,"38","38",2.75295545717217
"38474",Sassenage,"38140",Crolles,73.8409078798239,"38","38",73.8409078798239
"38474",Sassenage,"38150",DomÃ¨ne,15.0729174064287,"38","38",15.0729174064287
"38474",Sassenage,"38151",Ã‰chirolles,257.098128013609,"38","38",257.098128013609
"38474",Sassenage,"38152",Eclose-BadiniÃ¨res,1.05688280541174,"38","38",1.05688280541174
"38474",Sassenage,"38153",Engins,1.05688280541174,"38","38",1.05688280541174
"38474",Sassenage,"38158",Eybens,123.51682823032,"38","38",123.51682823032
"38474",Sassenage,"38161",Faramans,2.75295545717217,"38","38",2.75295545717217
"38474",Sassenage,"38169",Fontaine,355.626135654866,"38","38",355.626135654866
"38474",Sassenage,"38170",Fontanil-Cornillon,79.0653476555814,"38","38",79.0653476555814
"38474",Sassenage,"38175",Froges,1.00412285585316,"38","38",1.00412285585316
"38474",Sassenage,"38179",GiÃ¨res,27.7418872633315,"38","38",27.7418872633315
"38474",Sassenage,"38181",Goncelin,6.08773525765443,"38","38",6.08773525765443
"38474",Sassenage,"38185",Grenoble,1590.53054987558,"38","38",1590.53054987558
"38474",Sassenage,"38189",Heyrieux,2.9216551722726,"38","38",2.9216551722726
"38474",Sassenage,"38191",Huez,2.9216551722726,"38","38",2.9216551722726
"38474",Sassenage,"38194",Izeaux,3.51000020606992,"38","38",3.51000020606992
"38474",Sassenage,"38200",Jarrie,1.05688280541174,"38","38",1.05688280541174
"38474",Sassenage,"38205",Lans-en-Vercors,2.80228063590168,"38","38",2.80228063590168
"38474",Sassenage,"38212",Livet-et-Gavet,4.73050802963842,"38","38",4.73050802963842
"38474",Sassenage,"38225",Autrans-MÃ©audre en Vercors,10.0488828068305,"38","38",10.0488828068305
"38474",Sassenage,"38229",Meylan,136.141022201476,"38","38",136.141022201476
"38474",Sassenage,"38239",Moirans,55.8276631606065,"38","38",55.8276631606065
"38474",Sassenage,"38242",Monestier-de-Clermont,2.79523058574149,"38","38",2.79523058574149
"38474",Sassenage,"38249",Montbonnot-Saint-Martin,37.0426090887605,"38","38",37.0426090887605
"38474",Sassenage,"38269",La Mure,8.5181191905809,"38","38",8.5181191905809
"38474",Sassenage,"38270",La Murette,5.61806184014794,"38","38",5.61806184014794
"38474",Sassenage,"38281",Noyarey,28.918706853718,"38","38",28.918706853718
"38474",Sassenage,"38295",Parmilieu,1.00412285585316,"38","38",1.00412285585316
"38474",Sassenage,"38309",Poisat,1.00412285585316,"38","38",1.00412285585316
"38474",Sassenage,"38315",Le Pont-de-Beauvoisin,2.94673256763106,"38","38",2.94673256763106
"38474",Sassenage,"38317",Le Pont-de-Claix,57.4621563020168,"38","38",57.4621563020168
"38474",Sassenage,"38328",Quaix-en-Chartreuse,1.06565499552761,"38","38",1.06565499552761
"38474",Sassenage,"38332",Renage,4.73050802963842,"38","38",4.73050802963842
"38474",Sassenage,"38337",Rives,1.05688280541174,"38","38",1.05688280541174
"38474",Sassenage,"38382",Saint-Ã‰grÃ¨ve,195.031551660453,"38","38",195.031551660453
"38474",Sassenage,"38384",Saint-Ã‰tienne-de-Saint-Geoirs,2.9216551722726,"38","38",2.9216551722726
"38474",Sassenage,"38387",Saint-Geoirs,1.00412285585316,"38","38",1.00412285585316
"38474",Sassenage,"38388",Saint-Georges-de-Commiers,2.65569172300933,"38","38",2.65569172300933
"38474",Sassenage,"38397",Saint-Ismier,8.98849663858216,"38","38",8.98849663858216
"38474",Sassenage,"38407",La Sure en Chartreuse,1.05688280541174,"38","38",1.05688280541174
"38474",Sassenage,"38416",Saint-Marcellin,2.80228063590168,"38","38",2.80228063590168
"38474",Sassenage,"38421",Saint-Martin-d'HÃ¨res,186.286619006324,"38","38",186.286619006324
"38474",Sassenage,"38423",Saint-Martin-le-Vinoux,21.4495583628773,"38","38",21.4495583628773
"38474",Sassenage,"38431",Saint-Nazaire-les-Eymes,1.06565499552761,"38","38",1.06565499552761
"38474",Sassenage,"38436",Saint-Paul-de-Varces,2.65569172300933,"38","38",2.65569172300933
"38474",Sassenage,"38450",Saint-Quentin-sur-IsÃ¨re,9.00939042992703,"38","38",9.00939042992703
"38474",Sassenage,"38474",Sassenage,1041.50345296024,"38","38",1041.50345296024
"38474",Sassenage,"38485",Seyssinet-Pariset,172.447042948544,"38","38",172.447042948544
"38474",Sassenage,"38486",Seyssins,76.3275310582775,"38","38",76.3275310582775
"38474",Sassenage,"38516",La Tronche,140.753221312908,"38","38",140.753221312908
"38474",Sassenage,"38517",Tullins,4.82273330855294,"38","38",4.82273330855294
"38474",Sassenage,"38524",Varces-AlliÃ¨res-et-Risset,24.7231391444221,"38","38",24.7231391444221
"38474",Sassenage,"38538",Le Versoud,5.74636324200133,"38","38",5.74636324200133
"38474",Sassenage,"38540",Veurey-Voroize,101.667672757924,"38","38",101.667672757924
"38474",Sassenage,"38545",Vif,5.51112247751658,"38","38",5.51112247751658
"38474",Sassenage,"38547",Villard-Bonnot,7.53013870400869,"38","38",7.53013870400869
"38474",Sassenage,"38548",Villard-de-Lans,9.47499673828188,"38","38",9.47499673828188
"38474",Sassenage,"38561",Viriville,2.94673256763106,"38","38",2.94673256763106
"38474",Sassenage,"38562",Vizille,9.84949872087561,"38","38",9.84949872087561
"38474",Sassenage,"38563",Voiron,41.9189398963117,"38","38",41.9189398963117
"38474",Sassenage,"38565",Voreppe,56.9845739353969,"38","38",56.9845739353969
"38474",Sassenage,"38566",Vourey,12.4065909167195,"38","38",12.4065909167195
"38475",Satolas-et-Bonce,"38053",Bourgoin-Jallieu,40.4965073687378,"38","38",40.4965073687378
"38475",Satolas-et-Bonce,"38085",Charvieu-Chavagneux,4.90384896982126,"38","38",4.90384896982126
"38475",Satolas-et-Bonce,"38169",Fontaine,5.0401855315367,"38","38",5.0401855315367
"38475",Satolas-et-Bonce,"38176",Frontonas,5.0401855315367,"38","38",5.0401855315367
"38475",Satolas-et-Bonce,"38185",Grenoble,5.07485785830319,"38","38",5.07485785830319
"38475",Satolas-et-Bonce,"38189",Heyrieux,35.2824815396544,"38","38",35.2824815396544
"38475",Satolas-et-Bonce,"38193",L'Isle-d'Abeau,30.1404013375628,"38","38",30.1404013375628
"38475",Satolas-et-Bonce,"38239",Moirans,5.0401855315367,"38","38",5.0401855315367
"38475",Satolas-et-Bonce,"38316",Pont-de-ChÃ©ruy,9.97730001420048,"38","38",9.97730001420048
"38475",Satolas-et-Bonce,"38336",Reventin-Vaugris,5.00575009224111,"38","38",5.00575009224111
"38475",Satolas-et-Bonce,"38352",Saint-Alban-de-Roche,5.0401855315367,"38","38",5.0401855315367
"38475",Satolas-et-Bonce,"38423",Saint-Martin-le-Vinoux,5.0401855315367,"38","38",5.0401855315367
"38475",Satolas-et-Bonce,"38449",Saint-Quentin-Fallavier,85.4458833015462,"38","38",85.4458833015462
"38475",Satolas-et-Bonce,"38474",Sassenage,5.00000855345385,"38","38",5.00000855345385
"38475",Satolas-et-Bonce,"38475",Satolas-et-Bonce,206.516739705786,"38","38",206.516739705786
"38475",Satolas-et-Bonce,"38507",Tignieu-Jameyzieu,10.1846265604346,"38","38",10.1846265604346
"38475",Satolas-et-Bonce,"38530",Vaulx-Milieu,9.94309984391874,"38","38",9.94309984391874
"38475",Satolas-et-Bonce,"38537",La VerpilliÃ¨re,20.0918712475556,"38","38",20.0918712475556
"38475",Satolas-et-Bonce,"38543",VÃ©zeronce-Curtin,15.0172502767233,"38","38",15.0172502767233
"38475",Satolas-et-Bonce,"38544",Vienne,5.0401855315367,"38","38",5.0401855315367
"38475",Satolas-et-Bonce,"38553",Villefontaine,20.0918712475556,"38","38",20.0918712475556
"38476",Savas-MÃ©pin,"38035",Beauvoir-de-Marc,5.02352089804466,"38","38",5.02352089804466
"38476",Savas-MÃ©pin,"38081",Charantonnay,4.99724013476575,"38","38",4.99724013476575
"38476",Savas-MÃ©pin,"38094",ChÃ¢tonnay,5.01693777816004,"38","38",5.01693777816004
"38476",Savas-MÃ©pin,"38130",La CÃ´te-Saint-AndrÃ©,10.053633554205,"38","38",10.053633554205
"38476",Savas-MÃ©pin,"38157",Estrablin,10.0470417960893,"38","38",10.0470417960893
"38476",Savas-MÃ©pin,"38160",Eyzin-Pinet,5.02352089804466,"38","38",5.02352089804466
"38476",Savas-MÃ©pin,"38161",Faramans,5.0301126561603,"38","38",5.0301126561603
"38476",Savas-MÃ©pin,"38189",Heyrieux,5.0301126561603,"38","38",5.0301126561603
"38476",Savas-MÃ©pin,"38193",L'Isle-d'Abeau,5.04332213243905,"38","38",5.04332213243905
"38476",Savas-MÃ©pin,"38197",Janneyrias,5.01693777816004,"38","38",5.01693777816004
"38476",Savas-MÃ©pin,"38215",Luzinay,5.02352089804466,"38","38",5.02352089804466
"38476",Savas-MÃ©pin,"38231",Meyrieu-les-Ã‰tangs,5.0301126561603,"38","38",5.0301126561603
"38476",Savas-MÃ©pin,"38238",Moidieu-DÃ©tourbe,5.02352089804466,"38","38",5.02352089804466
"38476",Savas-MÃ©pin,"38288",Oytier-Saint-Oblas,5.03671306384185,"38","38",5.03671306384185
"38476",Savas-MÃ©pin,"38318",Pont-Ã‰vÃªque,30.1609352382087,"38","38",30.1609352382087
"38476",Savas-MÃ©pin,"38384",Saint-Ã‰tienne-de-Saint-Geoirs,5.04332213243905,"38","38",5.04332213243905
"38476",Savas-MÃ©pin,"38399",Saint-Jean-de-Bournay,30.1807018743246,"38","38",30.1807018743246
"38476",Savas-MÃ©pin,"38408",Saint-Just-Chaleyssin,15.0771544522496,"38","38",15.0771544522496
"38476",Savas-MÃ©pin,"38449",Saint-Quentin-Fallavier,35.2239980580511,"38","38",35.2239980580511
"38476",Savas-MÃ©pin,"38459",Saint-Sorlin-de-Vienne,5.02352089804466,"38","38",5.02352089804466
"38476",Savas-MÃ©pin,"38468",Salaise-sur-Sanne,5.0301126561603,"38","38",5.0301126561603
"38476",Savas-MÃ©pin,"38476",Savas-MÃ©pin,50.3143965621733,"38","38",50.3143965621733
"38476",Savas-MÃ©pin,"38544",Vienne,55.3510664008554,"38","38",55.3510664008554
"38476",Savas-MÃ©pin,"38558",Villette-de-Vienne,5.02352089804466,"38","38",5.02352089804466
"38478",SÃ©chilienne,"38005",Allemond,5.09058269951124,"38","38",5.09058269951124
"38478",SÃ©chilienne,"38052",Le Bourg-d'Oisans,15.1811894116952,"38","38",15.1811894116952
"38478",SÃ©chilienne,"38057",Bresson,5.0776221868336,"38","38",5.0776221868336
"38478",SÃ©chilienne,"38059",BriÃ©-et-Angonnes,5.0776221868336,"38","38",5.0776221868336
"38478",SÃ©chilienne,"38151",Ã‰chirolles,35.4271721504517,"38","38",35.4271721504517
"38478",SÃ©chilienne,"38158",Eybens,5.06469467133899,"38","38",5.06469467133899
"38478",SÃ©chilienne,"38185",Grenoble,76.074037757303,"38","38",76.074037757303
"38478",SÃ©chilienne,"38200",Jarrie,15.1941828375456,"38","38",15.1941828375456
"38478",SÃ©chilienne,"38212",Livet-et-Gavet,15.220004955362,"38","38",15.220004955362
"38478",SÃ©chilienne,"38229",Meylan,5.0776221868336,"38","38",5.0776221868336
"38478",SÃ©chilienne,"38249",Montbonnot-Saint-Martin,10.1423827685284,"38","38",10.1423827685284
"38478",SÃ©chilienne,"38264",La Morte,5.03893829607212,"38","38",5.03893829607212
"38478",SÃ©chilienne,"38269",La Mure,5.0776221868336,"38","38",5.0776221868336
"38478",SÃ©chilienne,"38317",Le Pont-de-Claix,25.349361300857,"38","38",25.349361300857
"38478",SÃ©chilienne,"38382",Saint-Ã‰grÃ¨ve,5.06469467133899,"38","38",5.06469467133899
"38478",SÃ©chilienne,"38421",Saint-Martin-d'HÃ¨res,20.284699626701,"38","38",20.284699626701
"38478",SÃ©chilienne,"38422",Saint-Martin-d'Uriage,10.1164947403562,"38","38",10.1164947403562
"38478",SÃ©chilienne,"38445",Saint-Pierre-de-MÃ©sage,5.0776221868336,"38","38",5.0776221868336
"38478",SÃ©chilienne,"38478",SÃ©chilienne,80.9452801454578,"38","38",80.9452801454578
"38478",SÃ©chilienne,"38485",Seyssinet-Pariset,10.1552443736672,"38","38",10.1552443736672
"38478",SÃ©chilienne,"38486",Seyssins,5.0776221868336,"38","38",5.0776221868336
"38478",SÃ©chilienne,"38524",Varces-AlliÃ¨res-et-Risset,25.3494603766306,"38","38",25.3494603766306
"38478",SÃ©chilienne,"38527",Vaujany,5.06469467133899,"38","38",5.06469467133899
"38478",SÃ©chilienne,"38540",Veurey-Voroize,5.0776221868336,"38","38",5.0776221868336
"38478",SÃ©chilienne,"38545",Vif,5.06469467133899,"38","38",5.06469467133899
"38478",SÃ©chilienne,"38562",Vizille,40.5953203629818,"38","38",40.5953203629818
"38478",SÃ©chilienne,"38563",Voiron,5.06469467133899,"38","38",5.06469467133899
"38478",SÃ©chilienne,"38565",Voreppe,5.06469467133899,"38","38",5.06469467133899
"38478",SÃ©chilienne,"38567",Chamrousse,5.0518000690172,"38","38",5.0518000690172
"38479",Porte-des-Bonnevaux,"38013",Apprieu,10.0936000310509,"38","38",10.0936000310509
"38479",Porte-des-Bonnevaux,"38034",Beaurepaire,20.0763959260228,"38","38",20.0763959260228
"38479",Porte-des-Bonnevaux,"38044",Biol,5.04680001552547,"38","38",5.04680001552547
"38479",Porte-des-Bonnevaux,"38049",Bossieu,4.9823950309332,"38","38",4.9823950309332
"38479",Porte-des-Bonnevaux,"38053",Bourgoin-Jallieu,45.1892043822951,"38","38",45.1892043822951
"38479",Porte-des-Bonnevaux,"38058",BrÃ©zins,20.1408009106151,"38","38",20.1408009106151
"38479",Porte-des-Bonnevaux,"38069",Champier,10.0008017280773,"38","38",10.0008017280773
"38479",Porte-des-Bonnevaux,"38086",Chasselay,5.00040086403864,"38","38",5.00040086403864
"38479",Porte-des-Bonnevaux,"38118",Colombe,5.04680001552547,"38","38",5.04680001552547
"38479",Porte-des-Bonnevaux,"38130",La CÃ´te-Saint-AndrÃ©,155.589991573592,"38","38",155.589991573592
"38479",Porte-des-Bonnevaux,"38157",Estrablin,5.04680001552547,"38","38",5.04680001552547
"38479",Porte-des-Bonnevaux,"38182",Le Grand-Lemps,5.00040086403864,"38","38",5.00040086403864
"38479",Porte-des-Bonnevaux,"38185",Grenoble,15.0759950619841,"38","38",15.0759950619841
"38479",Porte-des-Bonnevaux,"38189",Heyrieux,9.98279589497184,"38","38",9.98279589497184
"38479",Porte-des-Bonnevaux,"38193",L'Isle-d'Abeau,5.00040086403864,"38","38",5.00040086403864
"38479",Porte-des-Bonnevaux,"38194",Izeaux,4.9823950309332,"38","38",4.9823950309332
"38479",Porte-des-Bonnevaux,"38218",Marcilloles,4.9823950309332,"38","38",4.9823950309332
"38479",Porte-des-Bonnevaux,"38239",Moirans,15.0476017436028,"38","38",15.0476017436028
"38479",Porte-des-Bonnevaux,"38267",Mottier,5.04680001552547,"38","38",5.04680001552547
"38479",Porte-des-Bonnevaux,"38276",Nivolas-Vermelle,20.0480026076414,"38","38",20.0480026076414
"38479",Porte-des-Bonnevaux,"38278",Notre-Dame-de-l'Osier,5.04680001552547,"38","38",5.04680001552547
"38479",Porte-des-Bonnevaux,"38288",Oytier-Saint-Oblas,5.04680001552547,"38","38",5.04680001552547
